idx,text,image_path
309,"Enercell Alkaline ""D"" Batteries (2-Pack) Power your portables with these Enercell alkaline ""D"" batteries.",data/multimodal_search_images/idx_309.jpg
310,"Analgesic Balm Counterpain Methyl Salicylate Menthol Eugenol Relieves Muscular Aches, Arthritic & Rheumatic Pain, Strains & Sprains 60g. Relief Muscular Aches and Pain Stainless Vanishing Cream Base Indicated as a home treatment. Indicated for sufferers from stiff neck, aching feet, tennis elbow, or any sore, stiff, strained and painful muscles. Direction for use: Rub in Counterpain analgesic balm for relief of muscular aches, arthritic and rheumatic pain, strains and sprains. Easy to apply. Active Ingredient: -Methyl Salicylate 10.2% -Eugenol 1.36% -Menthol 5.44% For external only Store below 30 ํ C.",data/multimodal_search_images/idx_310.jpg
311,"Caltrate Chewables 600 Plus D3 Plus Minerals Calcium Vitamin D Supplement, Cherry, Orange And Fruit Punch - 155 Count Caltrate Chewables 600 Plus D3 Plus Minerals Calcium and Vitamin D Supplement contains a formula of calcium with vitamin D for bone strength, plus collagen-supporting minerals (3) to help your bones stay flexible. (2) Each bone supplement contains 600 mg of calcium carbonate, a concentrated form of calcium, to support healthy bones and muscles. (2) In addition to calcium, each mineral supplement contains key essential minerals like zinc, copper and manganese to help support collagen production to facilitate more resilient bones that help keep you moving. (2) With 20 mcg of Vitamin D3 per tablet, Caltrate Plus Minerals supplement has the most vitamin D3 to help maximize calcium absorption to support stronger, healthier bones. (1, 2) These calcium and vitamin D supplements are great for taking on the go. Chew one tablet up to two times daily with or without food as bone health supplements. In addition to chewables, Caltrate supplements are also available in soft calcium chews, gummies and original calcium tablets. (1) Per tablet; among leading calcium supplement brands. (2) These statements have not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, cure or prevent any disease. (3) Zinc, copper and manganese.",data/multimodal_search_images/idx_311.jpg
312,"UbanBox 16 oz Clear Plastic Cups with Dome lids,Disposable Cold Drink Party Cups for Cold Drink/Bubble Boba/Iced Coffee/Tea/Smoothie 100 Sets Best Quality：100 Fabulous plastic ultra clear smoothie cups with 100 perfect fitting lids，Disposable-Reusable, Perfect size and perfect quality，BPA free, and restaurant quality.",data/multimodal_search_images/idx_312.jpg
313,"Pack of 12, Klickpick Home Multi Use Heavy Duty Non scratch Sponge Commercial cleaning Scrubber sponges ",data/multimodal_search_images/idx_313.jpg
314,"Dr. Bronner's - Sal Suds Biodegradable Cleaner (16 Ounce, 2-Pack) - All-Purpose Cleaner, Pine Cleaner for Floors, Laundry & Dishes, Concentrated, Cuts Grease & Dirt, Powerful Cleaner, Gentle ",data/multimodal_search_images/idx_314.jpg
315,"Veejoda White Noise Machine, 9 Soothing Natural Portable Sleep Sound Therapy Auto-Off Timer Spa Relaxation Machine for Insomnia Adults Seniors About White Noise White noise, recognized as an effective ""sound treatment"" for people who are suffer from hyperacusis, tinnitus, and ADHD. ✔The Optional Timer Can be set for 15, 30 or 60 minutes, also with function of shuts off automatically. ✔Built in Headphone Port Built-in 3.5mm earphone jack is for listening privately without disturbing others. ✔9 High-Fidelity Natural Sounds White noise, waves, serenade, thunder, wind, water, light music, rain, summer nights. ✔Sleep Easier and Deeper The sleep white noise machine “smooths” out your audible environment for sleeping, studying, focusing, and more. Specifications Auto-off Timer: 15/30/60 mins 9 different types of Sleep Therapy Sound Powered by Micro USB Package Contents 1 x Sleep Sound Machine 1 x Micro USB Cable 1 x User Manual",data/multimodal_search_images/idx_315.jpg
316,"Yoli YES Protein Shake Canister (Vanilla) by Yoli LLC A healthy, nutrient-dense diet is a great way to work toward optimal health, and when it comes to protein and other essential nutrients, quality matters just as much as quantity. That’s why we created the Yoli Essential Shake (YES)! YES is a delicious, high-quality whey protein shake that uses PuraWhey, our minimally-processed whey protein blend sourced from grass-fed cows that are not given hormones or antibiotics, to keep you feeling great. In addition to its delicious flavor, YES provides your body with essential amino acids and macronutrients for muscle development and superior protein synthesis. YES is sweetened with stevia. It’s a satisfying, nutrient-dense protein boost that will provide the fuel you need for your own physical transformation.* *These statements have not been evaluated by the FDA. This product is not intended to diagnose, treat, cure or prevent any disease. Please be sure to contact a physician before taking this product to make sure it is safe for you.",data/multimodal_search_images/idx_316.jpg
317,"Essential Oils Set - 10pc Organic Aromatherapy Oil in Portable Bag - Diffusers, Humidifiers, Yoga Room, Massages, Candle Making, Soaps - Peppermint, Tea Tree, Lavender, Eucalyptus, Lemongrass (10mL) ",data/multimodal_search_images/idx_317.jpg
318,"Bluetone Liquid Iron Supplement; Vegetarian Friendly Iron Supplement for Adults and Kids, Natural Iron in Mixed Fruit Flavor - 500 ml, 15 ml dose per Day, 33 doses Our liquid iron supplement is formulated to suit for adults. It is gentle on the stomach and does not cause digestive problems often associated with taking iron supplements. It is easily absorbed by the body. It supports healthy red blood cells function. Although it is safe for general consumption, it is always advisable to consult a doctor or a medical practitioner before taking this iron supplement. Each dose contains 15.15 mg of iron which is the ideal RDA for iron. It is alcohol free, NON-GMO, lactose free, and synthetic preservative-free. It is suitable for vegetarians. It contains mixed fruit extracts giving it a delightful flavor.",data/multimodal_search_images/idx_318.jpg
319,"Imak A10166 Mouse Wrist Cushion, Gray Designed by an orthopedic surgeon to help prevent carpal tunnel syndrome. Features ergoBeadsTM, which massage and support wrists in correct ergonomic position. Conforms to any mouse. Cool, comfortable and washable for easy care. Latex free.",data/multimodal_search_images/idx_319.jpg
320,"Cottonelle CleanCare Toilet Paper, Bath Tissue, 9 Mega Rolls ",data/multimodal_search_images/idx_320.jpg
321,"Adjustable Wrap. Reusable Warm or Ice Packs for Injuries, Hip, Head，Shoulder, Knee, Back Pain – Hot & Cold Compress for Swelling, Bruises, Surgery (7) ",data/multimodal_search_images/idx_321.jpg
322,"Nutricology ZenMind - GABA, L-Theanine, Stress Relief and Sleep Support - 120 Vegetarian Capsules ",data/multimodal_search_images/idx_322.jpg
323,"Nature Made Vitamin B12 500 mcg, Dietary Supplement for Energy Metabolism Support, 200 Tablets, 200 Day Supply Product Description Nature Made Vitamin B12 500 mcg Tablets help break down food into energy that your body can use all day long. Sourced from high quality ingredients, this gluten free B12 supplement is a dietary supplement that has no color added, no artificial flavors and no preservatives. This Nature Made B12 500 mcg supplement helps support energy metabolism(1). B12 vitamins are important for vegetarians and vegans who may not consume enough from diet alone. Adults take one of these Vitamin B12 supplement tablets daily with water and a meal. Nature Made supplements are quality you can trust. USP has tested and verified ingredients, potency and manufacturing process. USP sets official standards for dietary supplements. Visit the USP verified website for more information. (1)Helps convert food into cellular energy. *Based on a survey of pharmacists who recommend branded vitamins and supplements. Brand Story By Nature Made",data/multimodal_search_images/idx_323.jpg
324,"SE Credit Card Magnifier/Firestarter - MJ018A-TAIWAN The SE MJ018A-TAIWAN 3-1/4"" x 2"" Credit Card 2x Magnifier fits into any wallet for on-the-go reading assistance. Our 2X magnification credit card sized magnifier is perfect for reading small print or fine print and has countless everyday uses. This magnifier is credit card sized and the dimensions are 3-1/4"" x 2"". This item is great for magnifying smaller areas. It has a power of 2x and a slip cover is included. This product is lightweight and easy to use. This tool provides a very economical way to magnify any object or text. How to use: To get the best results from your magnifier, do not place it directly on the small print or fine page you wish to magnify. Hold it above the type at a distance of approximately 2"" to 4"". This product is a must for reading fine print. SE is committed to providing the customer with the best source for value possible on the market. You will enjoy the quality, function and usefulness of our SE MJ018A-TAIWAN 3-1/4"" x 2"" Credit Card 2x Magnifier. IPR Rights Notice: Important: Avoid getting counterfeit items. Genuine SE products come with the SE logo on the packaging. SE is a registered trademark protected by US Trademark Law.",data/multimodal_search_images/idx_324.jpg
325,"SOLARAY Calcium & Magnesium Citrate 2:1 Ratio w/Vitamin D-3, Healthy Bones, Muscle & Nervous System Support, High Absorption 180 Capsules ",data/multimodal_search_images/idx_325.jpg
326,3 Pack Glade Air Freshener Spray 9.7Oz Apple Cinnamon New (3) ,data/multimodal_search_images/idx_326.jpg
327,"NB Dual Spectrum Melatonin 5 mg Bi-Layer 60ct ~ 2 Bottles Dietary Supplement Dietary Supplement Warning Text: Warning: Not intended for use by pregnant or nursing women. If you are taking any medications or have any medical condition, consult your doctor before use. Discontinue use and consult your doctor if any adverse reactions occur. Do not drive, operate machinery or consume alcohol when taking this product. Limit use to two months with a break of one week. Not intended for use by persons under the age of 18. Keep out of reach of children. Store at room temperature. Do not use if seal under cap is broken or missing. Ingredients: Ingredients: Dicalcium Phosphate, Vegetable Cellulose. Contains <2% of: Silica, Triacetin, Vegetable Juice Color, Vegetable Magnesium Stearate, Vegetable Stearic Acid. Suitable For Vegetarians. Directions: Dosage: Directions: For adults, take one (1) tablet only at bedtime as Melatonin may produce drowsiness. Instructions: WARNING: Not intended for use by pregnant or nursing women. If you are taking any medications or have any medical condition, consult your doctor before use. Discontinue use and consult your doctor if any adverse reactions occur. Do not drive, operate machinery or consume alcohol when taking this product. Limit use to two months with a break of one week. Not intended for use by persons under the age of 18. Keep out of reach of children. Do not use if seal under cap is broken or missing",data/multimodal_search_images/idx_327.jpg
328,"Clic Sonoma Single Vision Half Frame Designer Reading Glasses, Light Tortoise, +1.25 by Clic Reading Glasses ",data/multimodal_search_images/idx_328.jpg
329,"Massage Knife for Muscle Pain Relief – Polished Stainless Steel with Case - Professional Muscle Scraper for Gua Sha, Myofascial Release, Scraping Massage, Physical Therapy & IASTM (T6) ",data/multimodal_search_images/idx_329.jpg
330,"Naturevibe Botanicals Ginger Root Extract Liquid, 2 Ounces… ",data/multimodal_search_images/idx_330.jpg
331,"Redmond Earthpaste - Natural Non-Flouride Toothpaste, LemonTwist, 4 Ounce Tube (12 Pack) ",data/multimodal_search_images/idx_331.jpg
332,"PLASTICPRO Disposable Square Serving Bowls, Party Snack or Salad Bowl, Plastic Clear or White Pack of 4 (128 OUNCE, Black) Plastic Bowls",data/multimodal_search_images/idx_332.jpg
